id_row,Country Code ISO3,Trade,Year,Amount,Product Classification EN,Country,Region,Latitude,Longitude
5621,LBN,Import,2022,25316.64,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Lebanon,Asia,34.161,36.021
5622,LBN,Export,2022,0.0,Arms and Ammunition,Lebanon,Asia,34.161,36.021
5623,LBN,Import,2022,0.0,Arms and Ammunition,Lebanon,Asia,34.161,36.021
5624,LBN,Export,2022,259.99,Miscellaneous,Lebanon,Asia,34.161,36.021
5625,LBN,Import,2022,12.0,Miscellaneous,Lebanon,Asia,34.161,36.021
5626,LBN,Export,2022,0.0,Art and Antiques,Lebanon,Asia,34.161,36.021
5627,LBN,Import,2022,0.0,Art and Antiques,Lebanon,Asia,34.161,36.021
5628,LBR,Export,2022,0.0,Animals and Products,Liberia,Africa,6.51,-9.33
5629,LBR,Import,2022,0.0,Animals and Products,Liberia,Africa,6.51,-9.33
5630,LBR,Export,2022,0.0,Vegetable Products,Liberia,Africa,6.51,-9.33
5631,LBR,Import,2022,0.0,Vegetable Products,Liberia,Africa,6.51,-9.33
5632,LBR,Export,2022,0.0,Fats and Oils,Liberia,Africa,6.51,-9.33
5633,LBR,Import,2022,0.0,Fats and Oils,Liberia,Africa,6.51,-9.33
5634,LBR,Export,2022,0.0,"Beverages, Spirits, Tobacco",Liberia,Africa,6.51,-9.33
5635,LBR,Import,2022,0.0,"Beverages, Spirits, Tobacco",Liberia,Africa,6.51,-9.33
5636,LBR,Export,2022,921.1700000000001,Mineral Products,Liberia,Africa,6.51,-9.33
5637,LBR,Import,2022,0.0,Mineral Products,Liberia,Africa,6.51,-9.33
5638,LBR,Export,2022,140.53,Products of chemical or Allied Industries,Liberia,Africa,6.51,-9.33
5639,LBR,Import,2022,0.0,Products of chemical or Allied Industries,Liberia,Africa,6.51,-9.33
5640,LBR,Export,2022,1617011.97,Plastics and Rubber,Liberia,Africa,6.51,-9.33
5641,LBR,Import,2022,0.0,Plastics and Rubber,Liberia,Africa,6.51,-9.33
5642,LBR,Export,2022,0.0,"Travel Goods, Handbags, Leather",Liberia,Africa,6.51,-9.33
5643,LBR,Import,2022,0.0,"Travel Goods, Handbags, Leather",Liberia,Africa,6.51,-9.33
5644,LBR,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Liberia,Africa,6.51,-9.33
5645,LBR,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Liberia,Africa,6.51,-9.33
5646,LBR,Export,2022,0.0,"Pulp of Wood, Paper",Liberia,Africa,6.51,-9.33
5647,LBR,Import,2022,0.0,"Pulp of Wood, Paper",Liberia,Africa,6.51,-9.33
5648,LBR,Export,2022,0.0,Textiles,Liberia,Africa,6.51,-9.33
5649,LBR,Import,2022,0.0,Textiles,Liberia,Africa,6.51,-9.33
5650,LBR,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Liberia,Africa,6.51,-9.33
5651,LBR,Import,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Liberia,Africa,6.51,-9.33
5652,LBR,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Liberia,Africa,6.51,-9.33
5653,LBR,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Liberia,Africa,6.51,-9.33
5654,LBR,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Liberia,Africa,6.51,-9.33
5655,LBR,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Liberia,Africa,6.51,-9.33
5656,LBR,Export,2022,864.45,Base Metal,Liberia,Africa,6.51,-9.33
5657,LBR,Import,2022,0.0,Base Metal,Liberia,Africa,6.51,-9.33
5658,LBR,Export,2022,10706.32,"Machinery, Mechanical Applicances, Electrical Equipment",Liberia,Africa,6.51,-9.33
5659,LBR,Import,2022,0.0,"Machinery, Mechanical Applicances, Electrical Equipment",Liberia,Africa,6.51,-9.33
5660,LBR,Export,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Liberia,Africa,6.51,-9.33
5661,LBR,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Liberia,Africa,6.51,-9.33
5662,LBR,Export,2022,296.01,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Liberia,Africa,6.51,-9.33
5663,LBR,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Liberia,Africa,6.51,-9.33
5664,LBR,Export,2022,0.0,Arms and Ammunition,Liberia,Africa,6.51,-9.33
5665,LBR,Import,2022,0.0,Arms and Ammunition,Liberia,Africa,6.51,-9.33
5666,LBR,Export,2022,0.0,Miscellaneous,Liberia,Africa,6.51,-9.33
5667,LBR,Import,2022,0.0,Miscellaneous,Liberia,Africa,6.51,-9.33
5668,LBR,Export,2022,0.0,Art and Antiques,Liberia,Africa,6.51,-9.33
5669,LBR,Import,2022,0.0,Art and Antiques,Liberia,Africa,6.51,-9.33
5670,LBY,Export,2022,0.0,Animals and Products,Libya,Africa,27.24,17.571
5671,LBY,Import,2022,0.0,Animals and Products,Libya,Africa,27.24,17.571
5672,LBY,Export,2022,0.0,Vegetable Products,Libya,Africa,27.24,17.571
5673,LBY,Import,2022,0.0,Vegetable Products,Libya,Africa,27.24,17.571
5674,LBY,Export,2022,0.0,Fats and Oils,Libya,Africa,27.24,17.571
5675,LBY,Import,2022,0.0,Fats and Oils,Libya,Africa,27.24,17.571
5676,LBY,Export,2022,76.0,"Beverages, Spirits, Tobacco",Libya,Africa,27.24,17.571
5677,LBY,Import,2022,0.0,"Beverages, Spirits, Tobacco",Libya,Africa,27.24,17.571
5678,LBY,Export,2022,0.0,Mineral Products,Libya,Africa,27.24,17.571
5679,LBY,Import,2022,0.0,Mineral Products,Libya,Africa,27.24,17.571
5680,LBY,Export,2022,424010.58999999997,Products of chemical or Allied Industries,Libya,Africa,27.24,17.571
5681,LBY,Import,2022,0.0,Products of chemical or Allied Industries,Libya,Africa,27.24,17.571
5682,LBY,Export,2022,890408.5,Plastics and Rubber,Libya,Africa,27.24,17.571
5683,LBY,Import,2022,0.0,Plastics and Rubber,Libya,Africa,27.24,17.571
5684,LBY,Export,2022,0.0,"Travel Goods, Handbags, Leather",Libya,Africa,27.24,17.571
5685,LBY,Import,2022,0.0,"Travel Goods, Handbags, Leather",Libya,Africa,27.24,17.571
5686,LBY,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Libya,Africa,27.24,17.571
5687,LBY,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Libya,Africa,27.24,17.571
5688,LBY,Export,2022,124.69,"Pulp of Wood, Paper",Libya,Africa,27.24,17.571
5689,LBY,Import,2022,0.0,"Pulp of Wood, Paper",Libya,Africa,27.24,17.571
5690,LBY,Export,2022,0.0,Textiles,Libya,Africa,27.24,17.571
5691,LBY,Import,2022,27.32,Textiles,Libya,Africa,27.24,17.571
5692,LBY,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Libya,Africa,27.24,17.571
5693,LBY,Import,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Libya,Africa,27.24,17.571
5694,LBY,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Libya,Africa,27.24,17.571
5695,LBY,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Libya,Africa,27.24,17.571
5696,LBY,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Libya,Africa,27.24,17.571
5697,LBY,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Libya,Africa,27.24,17.571
5698,LBY,Export,2022,2874.28,Base Metal,Libya,Africa,27.24,17.571
5699,LBY,Import,2022,0.0,Base Metal,Libya,Africa,27.24,17.571
5700,LBY,Export,2022,88786.65,"Machinery, Mechanical Applicances, Electrical Equipment",Libya,Africa,27.24,17.571
5701,LBY,Import,2022,0.0,"Machinery, Mechanical Applicances, Electrical Equipment",Libya,Africa,27.24,17.571
5702,LBY,Export,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Libya,Africa,27.24,17.571
5703,LBY,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Libya,Africa,27.24,17.571
5704,LBY,Export,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Libya,Africa,27.24,17.571
5705,LBY,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Libya,Africa,27.24,17.571
5706,LBY,Export,2022,0.0,Arms and Ammunition,Libya,Africa,27.24,17.571
5707,LBY,Import,2022,0.0,Arms and Ammunition,Libya,Africa,27.24,17.571
5708,LBY,Export,2022,0.0,Miscellaneous,Libya,Africa,27.24,17.571
5709,LBY,Import,2022,0.0,Miscellaneous,Libya,Africa,27.24,17.571
5710,LBY,Export,2022,0.0,Art and Antiques,Libya,Africa,27.24,17.571
5711,LBY,Import,2022,0.0,Art and Antiques,Libya,Africa,27.24,17.571
5712,LCA,Export,2022,0.0,Animals and Products,Saint Lucia,South America,13.909,-60.9776
5713,LCA,Import,2022,0.0,Animals and Products,Saint Lucia,South America,13.909,-60.9776
5714,LCA,Export,2022,0.0,Vegetable Products,Saint Lucia,South America,13.909,-60.9776
5715,LCA,Import,2022,0.0,Vegetable Products,Saint Lucia,South America,13.909,-60.9776
5716,LCA,Export,2022,0.0,Fats and Oils,Saint Lucia,South America,13.909,-60.9776
5717,LCA,Import,2022,0.0,Fats and Oils,Saint Lucia,South America,13.909,-60.9776
5718,LCA,Export,2022,0.0,"Beverages, Spirits, Tobacco",Saint Lucia,South America,13.909,-60.9776
5719,LCA,Import,2022,0.0,"Beverages, Spirits, Tobacco",Saint Lucia,South America,13.909,-60.9776
5720,LCA,Export,2022,0.0,Mineral Products,Saint Lucia,South America,13.909,-60.9776
5721,LCA,Import,2022,0.0,Mineral Products,Saint Lucia,South America,13.909,-60.9776
5722,LCA,Export,2022,0.0,Products of chemical or Allied Industries,Saint Lucia,South America,13.909,-60.9776
5723,LCA,Import,2022,0.0,Products of chemical or Allied Industries,Saint Lucia,South America,13.909,-60.9776
5724,LCA,Export,2022,0.0,Plastics and Rubber,Saint Lucia,South America,13.909,-60.9776
5725,LCA,Import,2022,0.0,Plastics and Rubber,Saint Lucia,South America,13.909,-60.9776
5726,LCA,Export,2022,0.0,"Travel Goods, Handbags, Leather",Saint Lucia,South America,13.909,-60.9776
5727,LCA,Import,2022,0.0,"Travel Goods, Handbags, Leather",Saint Lucia,South America,13.909,-60.9776
5728,LCA,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Saint Lucia,South America,13.909,-60.9776
5729,LCA,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Saint Lucia,South America,13.909,-60.9776
5730,LCA,Export,2022,0.0,"Pulp of Wood, Paper",Saint Lucia,South America,13.909,-60.9776
5731,LCA,Import,2022,0.0,"Pulp of Wood, Paper",Saint Lucia,South America,13.909,-60.9776
5732,LCA,Export,2022,0.0,Textiles,Saint Lucia,South America,13.909,-60.9776
5733,LCA,Import,2022,0.0,Textiles,Saint Lucia,South America,13.909,-60.9776
5734,LCA,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Saint Lucia,South America,13.909,-60.9776
5735,LCA,Import,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Saint Lucia,South America,13.909,-60.9776
5736,LCA,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Saint Lucia,South America,13.909,-60.9776
5737,LCA,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Saint Lucia,South America,13.909,-60.9776
5738,LCA,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Saint Lucia,South America,13.909,-60.9776
5739,LCA,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Saint Lucia,South America,13.909,-60.9776
5740,LCA,Export,2022,0.0,Base Metal,Saint Lucia,South America,13.909,-60.9776
5741,LCA,Import,2022,0.0,Base Metal,Saint Lucia,South America,13.909,-60.9776
5742,LCA,Export,2022,0.0,"Machinery, Mechanical Applicances, Electrical Equipment",Saint Lucia,South America,13.909,-60.9776
5743,LCA,Import,2022,0.0,"Machinery, Mechanical Applicances, Electrical Equipment",Saint Lucia,South America,13.909,-60.9776
5744,LCA,Export,2022,209.2,"Vehicles, Aircraft, Vessels and related transport equipment",Saint Lucia,South America,13.909,-60.9776
5745,LCA,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Saint Lucia,South America,13.909,-60.9776
5746,LCA,Export,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Saint Lucia,South America,13.909,-60.9776
5747,LCA,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Saint Lucia,South America,13.909,-60.9776
5748,LCA,Export,2022,0.0,Arms and Ammunition,Saint Lucia,South America,13.909,-60.9776
5749,LCA,Import,2022,0.0,Arms and Ammunition,Saint Lucia,South America,13.909,-60.9776
5750,LCA,Export,2022,0.0,Miscellaneous,Saint Lucia,South America,13.909,-60.9776
5751,LCA,Import,2022,0.0,Miscellaneous,Saint Lucia,South America,13.909,-60.9776
5752,LCA,Export,2022,0.0,Art and Antiques,Saint Lucia,South America,13.909,-60.9776
5753,LCA,Import,2022,0.0,Art and Antiques,Saint Lucia,South America,13.909,-60.9776
5754,LIE,Export,2022,0.0,Animals and Products,Liechtenstein,Europe (EU-28),47.1593,9.547
5755,LIE,Import,2022,0.0,Animals and Products,Liechtenstein,Europe (EU-28),47.1593,9.547
5756,LIE,Export,2022,0.0,Vegetable Products,Liechtenstein,Europe (EU-28),47.1593,9.547
5757,LIE,Import,2022,1566.0400000000002,Vegetable Products,Liechtenstein,Europe (EU-28),47.1593,9.547
5758,LIE,Export,2022,0.0,Fats and Oils,Liechtenstein,Europe (EU-28),47.1593,9.547
5759,LIE,Import,2022,0.0,Fats and Oils,Liechtenstein,Europe (EU-28),47.1593,9.547
5760,LIE,Export,2022,100.0,"Beverages, Spirits, Tobacco",Liechtenstein,Europe (EU-28),47.1593,9.547
5761,LIE,Import,2022,1767.6799999999998,"Beverages, Spirits, Tobacco",Liechtenstein,Europe (EU-28),47.1593,9.547
5762,LIE,Export,2022,0.0,Mineral Products,Liechtenstein,Europe (EU-28),47.1593,9.547
5763,LIE,Import,2022,0.0,Mineral Products,Liechtenstein,Europe (EU-28),47.1593,9.547
5764,LIE,Export,2022,81.47999999999999,Products of chemical or Allied Industries,Liechtenstein,Europe (EU-28),47.1593,9.547
5765,LIE,Import,2022,0.0,Products of chemical or Allied Industries,Liechtenstein,Europe (EU-28),47.1593,9.547
5766,LIE,Export,2022,771.46,Plastics and Rubber,Liechtenstein,Europe (EU-28),47.1593,9.547
5767,LIE,Import,2022,0.0,Plastics and Rubber,Liechtenstein,Europe (EU-28),47.1593,9.547
5768,LIE,Export,2022,0.0,"Travel Goods, Handbags, Leather",Liechtenstein,Europe (EU-28),47.1593,9.547
5769,LIE,Import,2022,0.0,"Travel Goods, Handbags, Leather",Liechtenstein,Europe (EU-28),47.1593,9.547
5770,LIE,Export,2022,670.01,"Wood, Cork, Wood Charcoal",Liechtenstein,Europe (EU-28),47.1593,9.547
5771,LIE,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Liechtenstein,Europe (EU-28),47.1593,9.547
5772,LIE,Export,2022,49.98,"Pulp of Wood, Paper",Liechtenstein,Europe (EU-28),47.1593,9.547
5773,LIE,Import,2022,9332.22,"Pulp of Wood, Paper",Liechtenstein,Europe (EU-28),47.1593,9.547
5774,LIE,Export,2022,3500.01,Textiles,Liechtenstein,Europe (EU-28),47.1593,9.547
5775,LIE,Import,2022,0.0,Textiles,Liechtenstein,Europe (EU-28),47.1593,9.547
5776,LIE,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Liechtenstein,Europe (EU-28),47.1593,9.547
5777,LIE,Import,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Liechtenstein,Europe (EU-28),47.1593,9.547
5778,LIE,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Liechtenstein,Europe (EU-28),47.1593,9.547
5779,LIE,Import,2022,531.88,"Stone, Plaster, Cement, Ceramic, Glass",Liechtenstein,Europe (EU-28),47.1593,9.547
5780,LIE,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Liechtenstein,Europe (EU-28),47.1593,9.547
5781,LIE,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Liechtenstein,Europe (EU-28),47.1593,9.547
5782,LIE,Export,2022,111875.3,Base Metal,Liechtenstein,Europe (EU-28),47.1593,9.547
5783,LIE,Import,2022,10795.17,Base Metal,Liechtenstein,Europe (EU-28),47.1593,9.547
5784,LIE,Export,2022,125682.37999999999,"Machinery, Mechanical Applicances, Electrical Equipment",Liechtenstein,Europe (EU-28),47.1593,9.547
5785,LIE,Import,2022,145508.71000000002,"Machinery, Mechanical Applicances, Electrical Equipment",Liechtenstein,Europe (EU-28),47.1593,9.547
5786,LIE,Export,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Liechtenstein,Europe (EU-28),47.1593,9.547
5787,LIE,Import,2022,20000.0,"Vehicles, Aircraft, Vessels and related transport equipment",Liechtenstein,Europe (EU-28),47.1593,9.547
5788,LIE,Export,2022,2225.58,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Liechtenstein,Europe (EU-28),47.1593,9.547
5789,LIE,Import,2022,7835.5199999999995,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Liechtenstein,Europe (EU-28),47.1593,9.547
5790,LIE,Export,2022,0.0,Arms and Ammunition,Liechtenstein,Europe (EU-28),47.1593,9.547
5791,LIE,Import,2022,0.0,Arms and Ammunition,Liechtenstein,Europe (EU-28),47.1593,9.547
5792,LIE,Export,2022,2557.14,Miscellaneous,Liechtenstein,Europe (EU-28),47.1593,9.547
5793,LIE,Import,2022,0.0,Miscellaneous,Liechtenstein,Europe (EU-28),47.1593,9.547
5794,LIE,Export,2022,0.0,Art and Antiques,Liechtenstein,Europe (EU-28),47.1593,9.547
5795,LIE,Import,2022,1900.1,Art and Antiques,Liechtenstein,Europe (EU-28),47.1593,9.547
5796,LKA,Export,2022,0.0,Animals and Products,Sri Lanka,Asia,7.3,80.727
5797,LKA,Import,2022,0.0,Animals and Products,Sri Lanka,Asia,7.3,80.727
5798,LKA,Export,2022,0.0,Vegetable Products,Sri Lanka,Asia,7.3,80.727
5799,LKA,Import,2022,999.38,Vegetable Products,Sri Lanka,Asia,7.3,80.727
5800,LKA,Export,2022,0.0,Fats and Oils,Sri Lanka,Asia,7.3,80.727
5801,LKA,Import,2022,0.0,Fats and Oils,Sri Lanka,Asia,7.3,80.727
5802,LKA,Export,2022,0.0,"Beverages, Spirits, Tobacco",Sri Lanka,Asia,7.3,80.727
5803,LKA,Import,2022,187.88,"Beverages, Spirits, Tobacco",Sri Lanka,Asia,7.3,80.727
5804,LKA,Export,2022,0.0,Mineral Products,Sri Lanka,Asia,7.3,80.727
5805,LKA,Import,2022,0.0,Mineral Products,Sri Lanka,Asia,7.3,80.727
5806,LKA,Export,2022,12825.22,Products of chemical or Allied Industries,Sri Lanka,Asia,7.3,80.727
5807,LKA,Import,2022,447.5,Products of chemical or Allied Industries,Sri Lanka,Asia,7.3,80.727
5808,LKA,Export,2022,27777.91,Plastics and Rubber,Sri Lanka,Asia,7.3,80.727
5809,LKA,Import,2022,184.18,Plastics and Rubber,Sri Lanka,Asia,7.3,80.727
5810,LKA,Export,2022,0.0,"Travel Goods, Handbags, Leather",Sri Lanka,Asia,7.3,80.727
5811,LKA,Import,2022,25.23,"Travel Goods, Handbags, Leather",Sri Lanka,Asia,7.3,80.727
5812,LKA,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Sri Lanka,Asia,7.3,80.727
5813,LKA,Import,2022,5061.72,"Wood, Cork, Wood Charcoal",Sri Lanka,Asia,7.3,80.727
5814,LKA,Export,2022,206.69000000000003,"Pulp of Wood, Paper",Sri Lanka,Asia,7.3,80.727
5815,LKA,Import,2022,167.18,"Pulp of Wood, Paper",Sri Lanka,Asia,7.3,80.727
5816,LKA,Export,2022,1752.6299999999999,Textiles,Sri Lanka,Asia,7.3,80.727
5817,LKA,Import,2022,16794.68,Textiles,Sri Lanka,Asia,7.3,80.727
5818,LKA,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Sri Lanka,Asia,7.3,80.727
5819,LKA,Import,2022,310.51,"Footwear, Headgear, Umbrellas, Walking Sticks",Sri Lanka,Asia,7.3,80.727
5820,LKA,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Sri Lanka,Asia,7.3,80.727
5821,LKA,Import,2022,2049.11,"Stone, Plaster, Cement, Ceramic, Glass",Sri Lanka,Asia,7.3,80.727
5822,LKA,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Sri Lanka,Asia,7.3,80.727
5823,LKA,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Sri Lanka,Asia,7.3,80.727
5824,LKA,Export,2022,2991.4700000000003,Base Metal,Sri Lanka,Asia,7.3,80.727
5825,LKA,Import,2022,2.63,Base Metal,Sri Lanka,Asia,7.3,80.727
5826,LKA,Export,2022,334975.32,"Machinery, Mechanical Applicances, Electrical Equipment",Sri Lanka,Asia,7.3,80.727
5827,LKA,Import,2022,7440.610000000001,"Machinery, Mechanical Applicances, Electrical Equipment",Sri Lanka,Asia,7.3,80.727
5828,LKA,Export,2022,100.0,"Vehicles, Aircraft, Vessels and related transport equipment",Sri Lanka,Asia,7.3,80.727
5829,LKA,Import,2022,177.62,"Vehicles, Aircraft, Vessels and related transport equipment",Sri Lanka,Asia,7.3,80.727
5830,LKA,Export,2022,349188.24,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Sri Lanka,Asia,7.3,80.727
5831,LKA,Import,2022,7.14,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Sri Lanka,Asia,7.3,80.727
5832,LKA,Export,2022,0.0,Arms and Ammunition,Sri Lanka,Asia,7.3,80.727
5833,LKA,Import,2022,0.0,Arms and Ammunition,Sri Lanka,Asia,7.3,80.727
5834,LKA,Export,2022,10521.0,Miscellaneous,Sri Lanka,Asia,7.3,80.727
5835,LKA,Import,2022,1962.77,Miscellaneous,Sri Lanka,Asia,7.3,80.727
5836,LKA,Export,2022,0.0,Art and Antiques,Sri Lanka,Asia,7.3,80.727
5837,LKA,Import,2022,3820.1,Art and Antiques,Sri Lanka,Asia,7.3,80.727
5838,LSO,Export,2022,0.0,Animals and Products,Lesotho,Africa,-29.446,28.371
5839,LSO,Import,2022,0.0,Animals and Products,Lesotho,Africa,-29.446,28.371
5840,LSO,Export,2022,0.0,Vegetable Products,Lesotho,Africa,-29.446,28.371
5841,LSO,Import,2022,0.0,Vegetable Products,Lesotho,Africa,-29.446,28.371
5842,LSO,Export,2022,0.0,Fats and Oils,Lesotho,Africa,-29.446,28.371
5843,LSO,Import,2022,0.0,Fats and Oils,Lesotho,Africa,-29.446,28.371
5844,LSO,Export,2022,0.0,"Beverages, Spirits, Tobacco",Lesotho,Africa,-29.446,28.371
5845,LSO,Import,2022,0.0,"Beverages, Spirits, Tobacco",Lesotho,Africa,-29.446,28.371
5846,LSO,Export,2022,0.0,Mineral Products,Lesotho,Africa,-29.446,28.371
5847,LSO,Import,2022,0.0,Mineral Products,Lesotho,Africa,-29.446,28.371
5848,LSO,Export,2022,0.0,Products of chemical or Allied Industries,Lesotho,Africa,-29.446,28.371
5849,LSO,Import,2022,0.0,Products of chemical or Allied Industries,Lesotho,Africa,-29.446,28.371
5850,LSO,Export,2022,24686.01,Plastics and Rubber,Lesotho,Africa,-29.446,28.371
5851,LSO,Import,2022,0.0,Plastics and Rubber,Lesotho,Africa,-29.446,28.371
5852,LSO,Export,2022,0.0,"Travel Goods, Handbags, Leather",Lesotho,Africa,-29.446,28.371
5853,LSO,Import,2022,0.0,"Travel Goods, Handbags, Leather",Lesotho,Africa,-29.446,28.371
5854,LSO,Export,2022,0.0,"Wood, Cork, Wood Charcoal",Lesotho,Africa,-29.446,28.371
5855,LSO,Import,2022,0.0,"Wood, Cork, Wood Charcoal",Lesotho,Africa,-29.446,28.371
5856,LSO,Export,2022,0.0,"Pulp of Wood, Paper",Lesotho,Africa,-29.446,28.371
5857,LSO,Import,2022,0.0,"Pulp of Wood, Paper",Lesotho,Africa,-29.446,28.371
5858,LSO,Export,2022,0.0,Textiles,Lesotho,Africa,-29.446,28.371
5859,LSO,Import,2022,0.0,Textiles,Lesotho,Africa,-29.446,28.371
5860,LSO,Export,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Lesotho,Africa,-29.446,28.371
5861,LSO,Import,2022,0.0,"Footwear, Headgear, Umbrellas, Walking Sticks",Lesotho,Africa,-29.446,28.371
5862,LSO,Export,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Lesotho,Africa,-29.446,28.371
5863,LSO,Import,2022,0.0,"Stone, Plaster, Cement, Ceramic, Glass",Lesotho,Africa,-29.446,28.371
5864,LSO,Export,2022,0.0,"Precious Materials, Pearls, Precious Stones",Lesotho,Africa,-29.446,28.371
5865,LSO,Import,2022,0.0,"Precious Materials, Pearls, Precious Stones",Lesotho,Africa,-29.446,28.371
5866,LSO,Export,2022,0.0,Base Metal,Lesotho,Africa,-29.446,28.371
5867,LSO,Import,2022,0.0,Base Metal,Lesotho,Africa,-29.446,28.371
5868,LSO,Export,2022,22850.010000000002,"Machinery, Mechanical Applicances, Electrical Equipment",Lesotho,Africa,-29.446,28.371
5869,LSO,Import,2022,0.0,"Machinery, Mechanical Applicances, Electrical Equipment",Lesotho,Africa,-29.446,28.371
5870,LSO,Export,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Lesotho,Africa,-29.446,28.371
5871,LSO,Import,2022,0.0,"Vehicles, Aircraft, Vessels and related transport equipment",Lesotho,Africa,-29.446,28.371
5872,LSO,Export,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Lesotho,Africa,-29.446,28.371
5873,LSO,Import,2022,0.0,"Optical, Photographic, Measuring, Medical, Surgical, Clocks",Lesotho,Africa,-29.446,28.371
5874,LSO,Export,2022,0.0,Arms and Ammunition,Lesotho,Africa,-29.446,28.371
5875,LSO,Import,2022,0.0,Arms and Ammunition,Lesotho,Africa,-29.446,28.371
5876,LSO,Export,2022,0.0,Miscellaneous,Lesotho,Africa,-29.446,28.371
5877,LSO,Import,2022,0.0,Miscellaneous,Lesotho,Africa,-29.446,28.371
5878,LSO,Export,2022,0.0,Art and Antiques,Lesotho,Africa,-29.446,28.371
5879,LSO,Import,2022,0.0,Art and Antiques,Lesotho,Africa,-29.446,28.371
5880,LTU,Export,2022,883598.0,Animals and Products,Lithuania,Europe (Other),55.342,24.23
5881,LTU,Import,2022,0.0,Animals and Products,Lithuania,Europe (Other),55.342,24.23
5882,LTU,Export,2022,777.37,Vegetable Products,Lithuania,Europe (Other),55.342,24.23
5883,LTU,Import,2022,85227.58,Vegetable Products,Lithuania,Europe (Other),55.342,24.23
5884,LTU,Export,2022,3175.0,Fats and Oils,Lithuania,Europe (Other),55.342,24.23
5885,LTU,Import,2022,0.0,Fats and Oils,Lithuania,Europe (Other),55.342,24.23
5886,LTU,Export,2022,139533.96000000002,"Beverages, Spirits, Tobacco",Lithuania,Europe (Other),55.342,24.23
5887,LTU,Import,2022,25001236.25,"Beverages, Spirits, Tobacco",Lithuania,Europe (Other),55.342,24.23
5888,LTU,Export,2022,3577.0,Mineral Products,Lithuania,Europe (Other),55.342,24.23
5889,LTU,Import,2022,0.0,Mineral Products,Lithuania,Europe (Other),55.342,24.23
5890,LTU,Export,2022,1782294.02,Products of chemical or Allied Industries,Lithuania,Europe (Other),55.342,24.23
