id_row,Date,New Business Type,Loan Type,Loan Duration,Other,Rate,Amount
2323,202008,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.17999994754791,4036.0
2324,202008,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.35000002384186,207.0
2325,202008,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.35000002384186,364.0
2326,202008,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.57000005245209,633.0
2327,202008,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0399999991059303,26.0
2328,202008,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.20000004768372,17.0
2329,202008,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.16999995708466,67.0
2330,202008,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.00999999046326,762.0
2331,202008,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.0,32.0
2332,202009,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.29999995231628,447.0
2333,202009,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.939999997615814,748.0
2334,202009,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.17999994754791,68.0
2335,202009,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.45000004768372,27.0
2336,202009,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.37000000476837,304.0
2337,202009,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.219999998807907,570.0
2338,202009,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.25,4641.0
2339,202009,Households,Loans for consumption,Over 5 years,NA,2.35999989509583,8.0
2340,202009,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0900000035762787,45.0
2341,202009,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.53999996185303,735.0
2342,202009,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.16999995708466,19.0
2343,202010,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.35000002384186,289.0
2344,202010,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0700000002980232,22.0
2345,202010,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.25,3319.0
2346,202010,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.59999990463257,28.0
2347,202010,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.949999988079071,763.0
2348,202010,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.29999995231628,449.0
2349,202010,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.0900000333786,29.0
2350,202010,Households,Loans for consumption,Over 5 years,NA,2.65000009536743,6.0
2351,202010,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.219999998807907,1177.0
2352,202010,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.17999994754791,69.0
2353,202010,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.50999999046326,733.0
2354,202011,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.949999988079071,677.0
2355,202011,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.17999994754791,3661.0
2356,202011,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.36000001430511,276.0
2357,202011,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.27999997138977,430.0
2358,202011,Households,Loans for consumption,Over 5 years,NA,2.50999999046326,4.0
2359,202011,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.49000000953674,687.0
2360,202011,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0199999995529652,31.0
2361,202011,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.76999998092651,21.0
2362,202011,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.12000000476837,23.0
2363,202011,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.20000004768372,63.0
2364,202011,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.370000004768372,699.0
2365,202012,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.73000001907349,19.0
2366,202012,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.32000005245209,324.0
2367,202012,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.25,920.0
2368,202012,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.959999978542328,41.0
2369,202012,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.12000000476837,4788.0
2370,202012,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.05999994277954,86.0
2371,202012,Households,Loans for consumption,Over 5 years,NA,2.48000001907349,6.0
2372,202012,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.270000010728836,668.0
2373,202012,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.25999999046326,573.0
2374,202012,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.46000003814697,777.0
2375,202012,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.219999998807907,172.0
2376,202101,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.119999997317791,911.0
2377,202101,Households,Loans for consumption,Over 5 years,NA,1.71000003814697,8.0
2378,202101,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.35000002384186,209.0
2379,202101,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.66999995708466,36.0
2380,202101,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.04999995231628,64.0
2381,202101,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.980000019073486,18.0
2382,202101,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.980000019073486,3723.0
2383,202101,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.49000000953674,692.0
2384,202101,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0799999982118607,26.0
2385,202101,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.28999996185303,370.0
2386,202101,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.930000007152557,647.0
2387,202102,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.01999998092651,893.0
2388,202102,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.38999998569489,72.0
2389,202102,Households,Loans for consumption,Over 5 years,NA,1.42999994754791,17.0
2390,202102,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.45000004768372,662.0
2391,202102,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.10000002384186,55.0
2392,202102,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.05999994277954,19.0
2393,202102,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.27999997138977,338.0
2394,202102,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0299999993294477,18.0
2395,202102,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.02999997138977,3693.0
2396,202102,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0500000007450581,359.0
2397,202102,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.35000002384186,220.0
2398,202103,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.200000002980232,403.0
2399,202103,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.0900000333786,83.0
2400,202103,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.899999976158142,906.0
2401,202103,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0700000002980232,21.0
2402,202103,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.970000028610229,4577.0
2403,202103,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.30999994277954,507.0
2404,202103,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,0.990000009536743,26.0
2405,202103,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.4099999666214,823.0
2406,202103,Households,Loans for consumption,Over 5 years,NA,1.4099999666214,19.0
2407,202103,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.29999995231628,302.0
2408,202103,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.4099999666214,75.0
2409,202104,Households,Loans for consumption,Over 5 years,NA,2.19000005722046,7.0
2410,202104,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.949999988079071,856.0
2411,202104,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.36000001430511,416.0
2412,202104,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.14000010490417,32.0
2413,202104,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.08000004291534,30.0
2414,202104,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0500000007450581,17.0
2415,202104,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.37000000476837,747.0
2416,202104,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.0900000333786,71.0
2417,202104,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.35000002384186,280.0
2418,202104,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.810000002384186,4116.0
2419,202104,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0700000002980232,987.0
2420,202105,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.38999998569489,368.0
2421,202105,Households,Loans for consumption,Over 5 years,NA,2.52999997138977,6.0
2422,202105,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.07000005245209,20.0
2423,202105,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.930000007152557,1006.0
2424,202105,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.4099999666214,705.0
2425,202105,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.12000000476837,88.0
2426,202105,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.430000007152557,486.0
2427,202105,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.33000004291534,263.0
2428,202105,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.910000026226044,3370.0
2429,202105,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.00999999977648258,14.0
2430,202105,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.51999998092651,27.0
2431,202106,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.42999994754791,413.0
2432,202106,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.38999998569489,849.0
2433,202106,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.0900000333786,37.0
2434,202106,Households,Loans for consumption,Over 5 years,NA,2.53999996185303,7.0
2435,202106,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.66000008583069,31.0
2436,202106,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.209999993443489,25.0
2437,202106,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.259999990463257,1092.0
2438,202106,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.839999973773956,1089.0
2439,202106,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.870000004768372,4148.0
2440,202106,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.28999996185303,321.0
2441,202106,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.17999994754791,102.0
2442,202107,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.05999994277954,45.0
2443,202107,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.46000003814697,420.0
2444,202107,Households,Loans for consumption,Over 5 years,NA,2.45000004768372,9.0
2445,202107,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.30999994277954,295.0
2446,202107,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.20000004768372,113.0
2447,202107,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.910000026226044,836.0
2448,202107,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.36000001430511,776.0
2449,202107,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0199999995529652,970.0
2450,202107,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.5699999332428,28.0
2451,202107,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0199999995529652,24.0
2452,202107,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.0,3278.0
2453,202108,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.27999997138977,217.0
2454,202108,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.959999978542328,2957.0
2455,202108,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.45000004768372,282.0
2456,202108,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.39000010490417,29.0
2457,202108,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.10000002384186,29.0
2458,202108,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.23000001907349,69.0
2459,202108,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.159999996423721,195.0
2460,202108,Households,Loans for consumption,Over 5 years,NA,1.97000002861023,9.0
2461,202108,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.3400000333786,702.0
2462,202108,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0500000007450581,18.0
2463,202108,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.889999985694885,836.0
2464,202109,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.19000005722046,82.0
2465,202109,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.33000004291534,842.0
2466,202109,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.28999996185303,261.0
2467,202109,Households,Loans for consumption,Over 5 years,NA,2.57999992370605,7.0
2468,202109,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.889999985694885,937.0
2469,202109,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.5699999332428,27.0
2470,202109,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.05999994277954,35.0
2471,202109,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.37000000476837,336.0
2472,202109,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0900000035762787,235.0
2473,202109,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.509999990463257,30.0
2474,202109,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.930000007152557,3672.0
2475,202110,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.14999997615814,90.0
2476,202110,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0,16.0
2477,202110,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.980000019073486,3527.0
2478,202110,Households,Loans for consumption,Over 5 years,NA,2.29999995231628,7.0
2479,202110,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.29999995231628,249.0
2480,202110,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.920000016689301,947.0
2481,202110,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.65000009536743,22.0
2482,202110,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.37999999523163,331.0
2483,202110,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0700000002980232,18.0
2484,202110,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.11000001430511,38.0
2485,202110,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.3400000333786,821.0
2486,202111,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0500000007450581,21.0
2487,202111,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.13999998569489,91.0
2488,202111,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.80999994277954,20.0
2489,202111,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.180000007152557,271.0
2490,202111,Households,Loans for consumption,Over 5 years,NA,2.42000007629395,5.0
2491,202111,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.42999994754791,324.0
2492,202111,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.3400000333786,831.0
2493,202111,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.920000016689301,963.0
2494,202111,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.08000004291534,34.0
2495,202111,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.02999997138977,3572.0
2496,202111,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.29999995231628,259.0
2497,202112,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.12000000476837,36.0
2498,202112,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.20000004768372,118.0
2499,202112,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.44000005722046,413.0
2500,202112,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.29999995231628,886.0
2501,202112,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.409999996423721,1008.0
2502,202112,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.3400000333786,294.0
2503,202112,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.100000001490116,31.0
2504,202112,Households,Loans for consumption,Over 5 years,NA,2.59999990463257,4.0
2505,202112,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.67000007629395,15.0
2506,202112,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.899999976158142,1156.0
2507,202112,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.14999997615814,6157.0
2508,202201,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.29999995231628,224.0
2509,202201,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.0900000333786,27.0
2510,202201,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.37000000476837,756.0
2511,202201,Households,Loans for consumption,Over 5 years,NA,1.73000001907349,7.0
2512,202201,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.49000000953674,304.0
2513,202201,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.01999998092651,2992.0
2514,202201,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.23000001907349,74.0
2515,202201,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.980000019073486,1229.0
2516,202201,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.379999995231628,482.0
2517,202201,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.159999996423721,47.0
2518,202201,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.75,39.0
2519,202202,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.990000009536743,3184.0
2520,202202,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.58000004291534,363.0
2521,202202,Households,Loans for consumption,Over 5 years,NA,1.57000005245209,15.0
2522,202202,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.32000005245209,220.0
2523,202202,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.3400000333786,775.0
2524,202202,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.219999998807907,516.0
2525,202202,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.53999996185303,78.0
2526,202202,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.990000009536743,1140.0
2527,202202,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.389999985694885,109.0
2528,202202,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.33000004291534,85.0
2529,202202,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.12000000476837,33.0
2530,202203,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.439999997615814,742.0
2531,202203,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.3400000333786,1078.0
2532,202203,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.990000009536743,4473.0
2533,202203,Households,Loans for consumption,Over 5 years,NA,1.60000002384186,14.0
2534,202203,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.33000004291534,332.0
2535,202203,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.29999995231628,29.0
2536,202203,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.71000003814697,456.0
2537,202203,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.49000000953674,96.0
2538,202203,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.930000007152557,1162.0
2539,202203,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.5900000333786,55.0
2540,202203,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.129999995231628,19.0
2541,202204,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0399999991059303,13.0
2542,202204,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.33000004291534,809.0
2543,202204,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.25,29.0
2544,202204,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,0.959999978542328,3338.0
2545,202204,Households,Loans for consumption,Over 5 years,NA,2.03999996185303,7.0
2546,202204,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.30999994277954,267.0
2547,202204,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.930000007152557,1092.0
2548,202204,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.6599999666214,57.0
2549,202204,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.189999997615814,788.0
2550,202204,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.61000001430511,21.0
2551,202204,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.88999998569489,341.0
2552,202205,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.36000001430511,307.0
2553,202205,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.100000001490116,18.0
2554,202205,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.83000004291534,20.0
2555,202205,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.949999988079071,1179.0
2556,202205,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.79999995231628,82.0
2557,202205,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.239999994635582,708.0
2558,202205,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.11000001430511,4030.0
2559,202205,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.89000010490417,29.0
2560,202205,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,2.10999989509583,358.0
2561,202205,Households,Loans for consumption,Over 5 years,NA,2.55999994277954,8.0
2562,202205,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.32000005245209,883.0
2563,202206,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,2.29999995231628,306.0
2564,202206,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.3400000333786,765.0
2565,202206,Households,Loans for consumption,Over 5 years,NA,2.85999989509583,5.0
2566,202206,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,2.11999988555908,61.0
2567,202206,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.95000004768372,31.0
2568,202206,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.05999994277954,3679.0
2569,202206,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,2.08999991416931,15.0
2570,202206,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,0.939999997615814,1216.0
2571,202206,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.109999999403954,88.0
2572,202206,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0700000002980232,853.0
2573,202206,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.3400000333786,337.0
2574,202207,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.07000005245209,1035.0
2575,202207,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.150000005960464,126.0
2576,202207,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.3400000333786,418.0
2577,202207,Households,Loans for consumption,Over 5 years,NA,3.08999991416931,20.0
2578,202207,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,2.5699999332428,279.0
2579,202207,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,2.40000009536743,15.0
2580,202207,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.14999997615814,3275.0
2581,202207,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.30999994277954,576.0
2582,202207,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,2.5,46.0
2583,202207,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.330000013113022,1532.0
2584,202207,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.33999991416931,26.0
2585,202208,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,2.53999996185303,12.0
2586,202208,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.26999998092651,2554.0
2587,202208,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.45000004768372,24.0
2588,202208,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.189999997615814,628.0
